posted,item_id,helpful,recommend,user_id,sentiment_analysis
2013-09-11,500,No ratings yet,1.0,76561198034319577,1
2013-09-11,105600,No ratings yet,1.0,76561198034319577,1
2011-07-09,12900,No ratings yet,1.0,76561198034319577,2
2013-11-29,241640,146 of 167 people (87%) found this review helpful,1.0,TXVExterminator,1
2014-10-07,730,7 of 9 people (78%) found this review helpful,1.0,ryryguy,1
2013-06-25,203160,No ratings yet,1.0,ryryguy,1
2012-05-03,440,No ratings yet,1.0,ryryguy,2
2015-02-08,222880,1 of 1 people (100%) found this review helpful,1.0,Rhysy2706,2
2014-11-28,241930,1 of 1 people (100%) found this review helpful,1.0,Rhysy2706,1
2015-01-25,244210,1 of 3 people (33%) found this review helpful,1.0,Rhysy2706,1
2015-03-27,211420,No ratings yet,1.0,Rhysy2706,1
2015-03-08,233130,No ratings yet,1.0,Rhysy2706,1
2015-01-02,234190,No ratings yet,1.0,Rhysy2706,1
2014-12-05,50300,No ratings yet,1.0,Rhysy2706,1
2014-06-29,440,No ratings yet,1.0,Rhysy2706,2
2011-02-25,3483,0 of 2 people (0%) found this review helpful,1.0,Rhyzak,1
2011-02-25,61600,0 of 2 people (0%) found this review helpful,1.0,Rhyzak,1
2011-02-04,12900,0 of 2 people (0%) found this review helpful,1.0,Rhyzak,2
2013-12-28,105450,4 of 21 people (19%) found this review helpful,0.0,Rhyzak,1
2013-12-28,72850,3 of 25 people (12%) found this review helpful,0.0,Rhyzak,2
2015-05-21,366660,17 of 92 people (18%) found this review helpful,1.0,Rhyzak,2
2013-12-21,41700,No ratings yet,1.0,BlackReaperHei,2
2015-06-15,6060,No ratings yet,1.0,powerjester7,2
2015-10-20,228260,0 of 1 people (0%) found this review helpful,1.0,76561198046324554,2
2014-06-19,221100,1 of 1 people (100%) found this review helpful,1.0,76561198078210923,2
2014-06-07,215470,0 of 1 people (0%) found this review helpful,1.0,76561198078210923,2
2014-04-15,13210,No ratings yet,1.0,76561198078210923,1
2014-01-12,241540,1 of 1 people (100%) found this review helpful,1.0,76561197966970006,1
2014-08-01,238090,1 of 2 people (50%) found this review helpful,1.0,76561197966970006,2
2015-05-09,301520,No ratings yet,0.0,BruceLamb,1
2015-08-24,730,No ratings yet,1.0,rich_,1
2014-04-27,243870,7 of 10 people (70%) found this review helpful,1.0,RikardCS,1
2015-12-26,730,3 of 3 people (100%) found this review helpful,1.0,RikardCS,0
2015-04-12,306460,2 of 3 people (67%) found this review helpful,1.0,RikardCS,1
2015-07-29,440,4 of 4 people (100%) found this review helpful,1.0,RickHasThreeDicks,2
2015-12-27,271590,2 of 2 people (100%) found this review helpful,1.0,RickHasThreeDicks,2
2014-02-19,8930,1 of 1 people (100%) found this review helpful,1.0,RickHasThreeDicks,1
2015-10-14,252950,1 of 2 people (50%) found this review helpful,1.0,RickHasThreeDicks,0
2015-12-27,730,No ratings yet,1.0,RickHasThreeDicks,1
2015-07-29,200510,No ratings yet,1.0,RickHasThreeDicks,0
2014-10-28,227940,No ratings yet,1.0,RickHasThreeDicks,1
2014-06-22,218620,1 of 1 people (100%) found this review helpful,1.0,76561198064675833,1
2014-04-12,43110,1 of 1 people (100%) found this review helpful,1.0,76561198064675833,2
2014-03-04,227300,1 of 1 people (100%) found this review helpful,1.0,76561198064675833,2
2013-12-29,221100,1 of 1 people (100%) found this review helpful,1.0,76561198064675833,1
2014-06-22,247730,2 of 3 people (67%) found this review helpful,0.0,76561198064675833,1
2014-02-20,107410,1 of 3 people (33%) found this review helpful,1.0,76561198064675833,2
2015-05-08,344760,0 of 4 people (0%) found this review helpful,1.0,76561198064675833,2
2014-02-23,113200,1 of 1 people (100%) found this review helpful,1.0,thejuantheonly,1
2014-01-27,225080,No ratings yet,1.0,76561198085227281,1
2013-05-14,203160,No ratings yet,1.0,76561198085227281,2
2015-11-05,295110,6 of 6 people (100%) found this review helpful,0.0,riletyface,1
2015-04-21,730,0 of 1 people (0%) found this review helpful,1.0,riletyface,1
2015-03-11,255710,No ratings yet,1.0,riletyface,2
2014-11-29,230410,No ratings yet,1.0,riletyface,1
2014-09-26,550,No ratings yet,1.0,riletyface,1
2014-07-21,304930,No ratings yet,1.0,riletyface,2
2015-08-10,388090,3 of 5 people (60%) found this review helpful,1.0,76561198176091874,1
2014-06-29,303390,2 of 11 people (18%) found this review helpful,1.0,rilmer,1
2015-10-06,270550,No ratings yet,1.0,rilmer,2
2013-12-01,204360,No ratings yet,1.0,rilmer,1
2013-12-22,570,2 of 3 people (67%) found this review helpful,1.0,amagamissisbest,2
2015-09-06,301520,No ratings yet,1.0,76561198075539885,1
2014-02-10,440,1 of 1 people (100%) found this review helpful,1.0,76561198098163147,2
2014-05-11,218620,1 of 1 people (100%) found this review helpful,1.0,Rivenscry,2
2013-12-06,8870,No ratings yet,1.0,Rivenscry,2
2015-03-14,304930,No ratings yet,1.0,sponseredbypornhub_,1
2013-12-31,259080,1 of 10 people (10%) found this review helpful,0.0,76561198067315765,0
2015-07-04,400,No ratings yet,1.0,76561198067315765,2
2014-09-10,208090,No ratings yet,1.0,76561198067315765,2
2015-07-10,307690,1 of 1 people (100%) found this review helpful,1.0,76561198071183031,1
2015-07-10,4000,1 of 2 people (50%) found this review helpful,1.0,76561198071183031,1
2015-08-06,218620,2 of 5 people (40%) found this review helpful,1.0,76561198071183031,1
2015-07-10,440,No ratings yet,1.0,76561198071183031,1
2015-10-22,730,1 of 2 people (50%) found this review helpful,1.0,76561198085668153,2
2014-03-18,221100,2 of 2 people (100%) found this review helpful,1.0,RobBobLeCornCob,1
2015-09-19,386360,2 of 3 people (67%) found this review helpful,1.0,robenspannari,2
2015-04-09,353360,0 of 1 people (0%) found this review helpful,1.0,robenspannari,0
2015-05-01,730,No ratings yet,1.0,scrubzee,2
2015-09-29,346900,No ratings yet,1.0,robotb9,1
2015-09-15,333930,0 of 2 people (0%) found this review helpful,1.0,76561198096137714,2
2014-08-24,730,0 of 1 people (0%) found this review helpful,1.0,watahead,1
2015-07-10,252950,No ratings yet,1.0,watahead,2
2014-03-29,203210,No ratings yet,1.0,rockjond,1
2015-02-27,4000,1 of 1 people (100%) found this review helpful,1.0,76561198045431856,2
2015-01-03,222880,1 of 1 people (100%) found this review helpful,1.0,76561198045431856,2
2015-02-06,440,0 of 1 people (0%) found this review helpful,1.0,76561198045431856,2
2015-05-21,220,1 of 16 people (6%) found this review helpful,0.0,76561198045431856,0
2015-05-10,247020,No ratings yet,1.0,76561198045431856,1
2015-03-02,8080,No ratings yet,1.0,76561198045431856,2
2014-11-10,252490,No ratings yet,1.0,76561198045431856,1
2014-10-11,244850,No ratings yet,1.0,76561198045431856,1
2014-02-27,104900,No ratings yet,1.0,76561198045431856,2
2015-08-29,440,No ratings yet,1.0,76561198087589643,1
2015-08-29,212680,No ratings yet,1.0,76561198087589643,1
2015-08-29,241930,No ratings yet,1.0,76561198087589643,2
2015-08-29,201810,No ratings yet,1.0,76561198087589643,2
2015-06-20,219640,No ratings yet,1.0,76561198087589643,1
2014-06-27,206190,No ratings yet,1.0,76561198087589643,1
2014-10-06,304930,No ratings yet,1.0,darakrys,1
2014-07-25,440,No ratings yet,1.0,76561198046538902,2
2014-07-04,269390,10 of 17 people (59%) found this review helpful,0.0,snakeapple,0
2013-10-18,7510,1 of 4 people (25%) found this review helpful,1.0,mrjaksauce,1
2014-03-09,104900,0 of 2 people (0%) found this review helpful,1.0,mrjaksauce,1
2013-07-03,236090,0 of 2 people (0%) found this review helpful,1.0,mrjaksauce,2
2012-03-19,440,0 of 2 people (0%) found this review helpful,1.0,mrjaksauce,2
2015-03-14,231430,No ratings yet,1.0,76561198061040271,1
2015-09-22,211820,0 of 1 people (0%) found this review helpful,1.0,TheFatScout,1
2014-12-24,302830,1 of 7 people (14%) found this review helpful,1.0,TheFatScout,1
2015-01-19,294160,No ratings yet,1.0,TheFatScout,2
2014-04-21,440,1 of 1 people (100%) found this review helpful,1.0,76561198095937802,2
2014-05-09,4000,1 of 1 people (100%) found this review helpful,1.0,76561198086316431,2
2015-11-17,335240,No ratings yet,1.0,rokudoan,1
2014-01-09,225080,3 of 3 people (100%) found this review helpful,1.0,roman90009,1
2015-04-25,241930,1 of 1 people (100%) found this review helpful,1.0,roman90009,2
2013-11-17,224820,No ratings yet,1.0,roman90009,2
2013-05-30,220780,No ratings yet,1.0,roman90009,0
2011-12-27,94200,No ratings yet,1.0,roman90009,2
2015-01-02,105600,No ratings yet,1.0,romro,1
2014-07-27,250320,No ratings yet,1.0,76561198068105663,2
2014-05-26,108600,1 of 2 people (50%) found this review helpful,1.0,76561198077517025,2
2014-08-16,17080,No ratings yet,1.0,Nadarrus,2
2013-12-23,570,1 of 1 people (100%) found this review helpful,1.0,76561198051672637,2
2014-03-14,72850,No ratings yet,1.0,76561198087310986,2
2013-12-29,221640,No ratings yet,1.0,76561198087310986,2
2013-12-17,230410,No ratings yet,1.0,76561198087310986,2
2015-09-29,349700,11 of 17 people (65%) found this review helpful,0.0,76561198068007734,1
2015-01-23,212480,No ratings yet,1.0,luaenrike,1
2015-04-15,255710,1 of 1 people (100%) found this review helpful,1.0,Roseonfire,2
2014-05-14,113420,1 of 2 people (50%) found this review helpful,0.0,Roseonfire,1
2014-02-15,208090,No ratings yet,1.0,Roseonfire,1
2013-12-06,211820,2 of 3 people (67%) found this review helpful,1.0,76561198049955631,2
2015-01-04,239220,1 of 3 people (33%) found this review helpful,1.0,76561198075100663,1
2015-07-22,331670,No ratings yet,1.0,rowjack1993,2
2014-03-31,253920,2 of 8 people (25%) found this review helpful,1.0,gempal,1
2014-10-17,274290,6 of 17 people (35%) found this review helpful,1.0,gempal,1
2014-07-29,20510,22 of 51 people (43%) found this review helpful,0.0,gempal,1
2015-02-27,4000,No ratings yet,1.0,76561198079493299,1
2014-04-12,274190,No ratings yet,1.0,76561198030215915,1
2013-12-31,215470,No ratings yet,1.0,76561198030215915,1
2013-12-06,202170,No ratings yet,1.0,76561198030215915,1
2014-07-02,42910,No ratings yet,1.0,RPLSkelliman,1
2014-06-21,22380,No ratings yet,1.0,RPLSkelliman,2
2012-04-01,440,1 of 4 people (25%) found this review helpful,1.0,Rubbercube,1
2015-08-29,730,1 of 5 people (20%) found this review helpful,1.0,Rubbercube,2
2015-09-14,338170,0 of 4 people (0%) found this review helpful,1.0,Rubbercube,1
2014-10-08,261180,0 of 4 people (0%) found this review helpful,1.0,Rubbercube,1
2014-07-13,113200,0 of 4 people (0%) found this review helpful,1.0,Rubbercube,1
2015-09-06,304930,1 of 7 people (14%) found this review helpful,0.0,Rubbercube,1
2014-10-08,4000,2 of 17 people (12%) found this review helpful,0.0,Rubbercube,1
2014-09-07,230410,No ratings yet,1.0,Rubbix,1
2014-07-03,218230,1 of 1 people (100%) found this review helpful,1.0,76561198080457018,2
2013-11-29,13140,1 of 2 people (50%) found this review helpful,1.0,76561198080457018,1
2015-01-17,231430,No ratings yet,1.0,76561198080457018,2
2014-02-14,252490,No ratings yet,1.0,76561198080457018,2
2013-12-30,209870,No ratings yet,1.0,76561198080457018,2
2013-12-16,47790,No ratings yet,1.0,76561198080457018,2
2013-11-30,91310,No ratings yet,1.0,76561198080457018,1
2014-01-07,225080,No ratings yet,1.0,kokobrainz,2
2014-12-06,4000,No ratings yet,1.0,76561198091126167,1
2013-12-31,49520,No ratings yet,1.0,76561198078828166,1
2015-11-22,417860,No ratings yet,1.0,ak_opt1,1
2014-09-15,227160,4 of 9 people (44%) found this review helpful,0.0,rulthariuz,1
2013-12-27,220200,No ratings yet,1.0,rulthariuz,2
2013-12-06,380,No ratings yet,1.0,76561198002170343,2
2013-12-16,259080,1 of 2 people (50%) found this review helpful,1.0,Runir,2
2012-08-21,440,1 of 2 people (50%) found this review helpful,1.0,Runir,1
2014-09-15,9900,0 of 1 people (0%) found this review helpful,1.0,76561198070677788,1
2015-01-09,313740,831 of 954 people (87%) found this review helpful,1.0,russelmao,0
2015-07-13,252950,4 of 4 people (100%) found this review helpful,1.0,russelmao,1
2012-10-20,440,0 of 3 people (0%) found this review helpful,1.0,DatMelon,1
2015-05-23,292030,1 of 1 people (100%) found this review helpful,1.0,pyros_blaze,2
2014-04-11,250320,1 of 1 people (100%) found this review helpful,1.0,76561198059360370,1
2015-12-23,224260,No ratings yet,1.0,76561198039832932,2
2015-12-19,304930,No ratings yet,1.0,76561198039832932,1
2015-11-14,280790,No ratings yet,1.0,76561198039832932,2
2015-11-01,404410,No ratings yet,1.0,76561198039832932,2
2015-11-01,342980,No ratings yet,0.0,76561198039832932,1
2015-10-02,207140,No ratings yet,1.0,76561198039832932,2
2015-07-09,4000,No ratings yet,1.0,76561198039832932,1
2014-11-18,570,No ratings yet,1.0,76561198039832932,0
2015-10-07,233450,131 of 140 people (94%) found this review helpful,1.0,ruxton,1
2015-11-29,246090,0 of 4 people (0%) found this review helpful,1.0,ruxton,2
2012-07-24,440,No ratings yet,1.0,ruxton,1
2014-09-20,268420,No ratings yet,1.0,Ruzzbug,2
2014-07-31,212680,No ratings yet,1.0,Ruzzbug,1
2014-08-24,49520,2 of 2 people (100%) found this review helpful,1.0,ryanchuabacon,1
2013-12-22,440,2 of 3 people (67%) found this review helpful,1.0,ryanchuabacon,1
2014-07-08,730,No ratings yet,1.0,ryanchuabacon,1
2014-06-20,268750,No ratings yet,1.0,76561198050731371,1
2015-01-04,4000,3 of 3 people (100%) found this review helpful,1.0,76561198087556976,1
2015-01-01,266010,3 of 3 people (100%) found this review helpful,1.0,76561198087556976,1
2014-12-26,1250,3 of 3 people (100%) found this review helpful,1.0,76561198087556976,1
2015-01-09,270550,5 of 7 people (71%) found this review helpful,1.0,76561198087556976,2
2015-01-04,202970,3 of 4 people (75%) found this review helpful,1.0,76561198087556976,1
2015-01-04,206440,2 of 3 people (67%) found this review helpful,1.0,76561198087556976,1
2014-12-29,242920,2 of 3 people (67%) found this review helpful,1.0,76561198087556976,1
2015-11-15,377160,0 of 1 people (0%) found this review helpful,1.0,76561198087556976,2
2015-08-11,55230,No ratings yet,1.0,76561198087556976,2
2015-08-01,264710,75 of 79 people (95%) found this review helpful,1.0,76561198050626210,1
2013-10-23,105600,2 of 2 people (100%) found this review helpful,1.0,76561198050626210,2
2015-07-03,730,No ratings yet,1.0,76561198071421016,1
2014-07-11,48700,1 of 1 people (100%) found this review helpful,1.0,76561198057728382,1
2014-01-17,65740,No ratings yet,1.0,76561198057728382,2
2014-05-24,243870,1 of 4 people (25%) found this review helpful,0.0,rryder,1
2014-03-11,271290,No ratings yet,1.0,rryder,1
2013-12-24,8930,No ratings yet,1.0,rryder,1
2015-06-11,233700,No ratings yet,0.0,ryousei,0
2014-06-24,252490,1 of 1 people (100%) found this review helpful,1.0,Rysterr,2
2015-06-28,218620,24 of 51 people (47%) found this review helpful,1.0,OneEyedWolf,2
2013-03-29,550,7 of 17 people (41%) found this review helpful,1.0,OneEyedWolf,1
2013-08-28,206420,2 of 9 people (22%) found this review helpful,1.0,OneEyedWolf,1
2013-06-21,4000,2 of 9 people (22%) found this review helpful,1.0,OneEyedWolf,1
2014-06-11,12210,1 of 7 people (14%) found this review helpful,1.0,OneEyedWolf,2
2013-06-21,234710,1 of 9 people (11%) found this review helpful,1.0,OneEyedWolf,1
2013-06-24,55230,1 of 10 people (10%) found this review helpful,1.0,OneEyedWolf,1
2013-07-09,207230,2 of 13 people (15%) found this review helpful,0.0,OneEyedWolf,1
2015-01-10,340460,17 of 73 people (23%) found this review helpful,1.0,OneEyedWolf,1
2013-12-01,44320,1 of 1 people (100%) found this review helpful,1.0,SgtCwispy,1
2015-07-21,252950,0 of 1 people (0%) found this review helpful,1.0,SgtCwispy,1
2014-12-13,72850,No ratings yet,1.0,SgtCwispy,2
2014-04-08,265930,1 of 1 people (100%) found this review helpful,1.0,thefailgrenade,1
2014-02-21,209080,1 of 1 people (100%) found this review helpful,1.0,thefailgrenade,1
2015-02-21,301520,1 of 2 people (50%) found this review helpful,1.0,SpookySpazo,1
2015-11-03,401920,0 of 1 people (0%) found this review helpful,1.0,SpookySpazo,2
2014-08-02,304930,1 of 1 people (100%) found this review helpful,1.0,FuckingWallNuts,2
2015-11-08,72850,No ratings yet,1.0,frompanem,1
2012-07-07,440,No ratings yet,1.0,frompanem,1
2015-11-20,730,0 of 2 people (0%) found this review helpful,1.0,76561198029591433,2
2014-03-28,211600,64 of 80 people (80%) found this review helpful,1.0,76561198025231200,1
2014-04-06,211740,11 of 11 people (100%) found this review helpful,1.0,76561198025231200,1
2014-06-26,72850,8 of 10 people (80%) found this review helpful,1.0,76561198025231200,1
2014-04-04,203140,4 of 4 people (100%) found this review helpful,1.0,76561198025231200,1
2014-03-25,8870,8 of 13 people (62%) found this review helpful,1.0,76561198025231200,1
2012-03-08,8190,No ratings yet,1.0,76561198025231200,2
2011-12-27,8980,No ratings yet,1.0,76561198025231200,1
2011-07-04,33220,No ratings yet,1.0,76561198025231200,1
2010-12-20,440,No ratings yet,1.0,76561198025231200,2
2015-10-29,6900,0 of 4 people (0%) found this review helpful,0.0,76561198108415635,1
2015-11-25,105600,No ratings yet,1.0,76561198108415635,2
2014-11-22,9480,No ratings yet,1.0,76561198108415635,1
2014-05-08,91310,0 of 2 people (0%) found this review helpful,1.0,EPICTIME,1
2014-04-01,224480,0 of 2 people (0%) found this review helpful,1.0,EPICTIME,2
2014-03-31,240,0 of 2 people (0%) found this review helpful,1.0,EPICTIME,2
2014-04-26,243780,0 of 5 people (0%) found this review helpful,1.0,EPICTIME,1
2014-09-27,268750,1 of 1 people (100%) found this review helpful,1.0,Saephin,2
2014-06-27,237930,No ratings yet,1.0,Saephin,2
2014-03-09,205100,No ratings yet,1.0,Saephin,1
2014-03-09,248820,No ratings yet,1.0,Saephin,1
2014-03-09,238960,No ratings yet,1.0,Saephin,2
2013-07-28,107100,No ratings yet,1.0,Saephin,1
2013-07-21,105600,No ratings yet,1.0,Saephin,1
2012-07-13,56400,No ratings yet,1.0,Saephin,1
2014-07-25,302270,2 of 7 people (29%) found this review helpful,1.0,76561198066151913,1
2015-12-26,306130,20 of 38 people (53%) found this review helpful,0.0,76561198070572729,0
2015-11-06,360870,1 of 2 people (50%) found this review helpful,1.0,TM87KEK,0
2015-10-15,218620,8 of 8 people (100%) found this review helpful,0.0,sain1000,1
2012-04-20,440,1 of 1 people (100%) found this review helpful,1.0,BokuNoSekai,1
2015-08-29,356670,No ratings yet,1.0,BokuNoSekai,1
2015-06-11,730,No ratings yet,1.0,BokuNoSekai,1
2014-08-15,239030,No ratings yet,1.0,BokuNoSekai,1
2014-07-23,265930,No ratings yet,1.0,BokuNoSekai,1
2014-07-23,4000,No ratings yet,1.0,BokuNoSekai,1
2014-10-02,323500,1 of 1 people (100%) found this review helpful,1.0,76561198085660316,2
2015-12-13,730,No ratings yet,1.0,76561198085660316,1
2014-12-29,35450,No ratings yet,1.0,76561198085660316,2
2015-11-27,380600,5 of 5 people (100%) found this review helpful,1.0,76561198075020222,2
2015-01-30,335240,8 of 11 people (73%) found this review helpful,1.0,VespDaSnowLeopard,1
2013-12-13,440,3 of 4 people (75%) found this review helpful,1.0,VespDaSnowLeopard,2
2013-12-08,230410,No ratings yet,1.0,salmonaus,1
2013-12-08,55230,No ratings yet,1.0,salmonaus,1
2013-12-08,49520,No ratings yet,1.0,salmonaus,1
2013-12-08,8980,No ratings yet,1.0,salmonaus,2
2013-12-08,440,No ratings yet,1.0,salmonaus,1
2015-07-11,306130,2 of 4 people (50%) found this review helpful,1.0,76561198062110429,2
2015-11-11,377160,0 of 1 people (0%) found this review helpful,1.0,76561198062110429,2
2014-07-31,218620,No ratings yet,1.0,76561198068225657,0
2014-04-15,238320,1 of 2 people (50%) found this review helpful,1.0,SambaWarKiddo,1
2014-05-31,6550,1 of 3 people (33%) found this review helpful,1.0,SambaWarKiddo,1
2015-11-20,401920,0 of 1 people (0%) found this review helpful,1.0,SambaWarKiddo,0
2014-01-06,55230,0 of 1 people (0%) found this review helpful,1.0,SambaWarKiddo,1
2013-12-20,45700,0 of 1 people (0%) found this review helpful,1.0,SambaWarKiddo,2
2013-12-16,206420,0 of 1 people (0%) found this review helpful,1.0,SambaWarKiddo,1
2014-01-14,237370,0 of 4 people (0%) found this review helpful,1.0,SambaWarKiddo,2
2015-05-31,236390,1 of 2 people (50%) found this review helpful,1.0,Sick_Sim,1
2015-05-31,271590,1 of 3 people (33%) found this review helpful,1.0,Sick_Sim,2
2014-06-08,218230,No ratings yet,1.0,Sick_Sim,2
2014-05-23,107410,No ratings yet,1.0,Sick_Sim,2
2015-06-15,221100,2 of 2 people (100%) found this review helpful,0.0,76561198089509654,1
2015-06-15,33930,1 of 1 people (100%) found this review helpful,1.0,76561198089509654,2
2014-10-20,105600,1 of 3 people (33%) found this review helpful,1.0,76561198140481599,2
2015-09-05,2280,0 of 1 people (0%) found this review helpful,1.0,76561198140481599,1
2015-09-26,370240,2 of 3 people (67%) found this review helpful,0.0,keamy911,1
2014-11-02,230410,No ratings yet,1.0,76561198087854030,1
2014-08-19,24960,1 of 1 people (100%) found this review helpful,1.0,76561198015397224,2
2014-07-08,226700,No ratings yet,0.0,76561198015397224,1
2014-10-13,730,2 of 2 people (100%) found this review helpful,1.0,76561198107130734,1
2014-06-22,440,No ratings yet,1.0,ritzhi,1
2015-05-15,310360,5 of 9 people (56%) found this review helpful,1.0,sanaret,1
2014-10-06,236430,1 of 1 people (100%) found this review helpful,1.0,SandvichMan,1
2015-05-15,326410,1 of 1 people (100%) found this review helpful,1.0,Armedxxp,1
2015-05-16,321060,4 of 18 people (22%) found this review helpful,1.0,gjgfuj,2
2015-01-17,8930,No ratings yet,1.0,gjgfuj,1
2014-11-03,247240,1 of 3 people (33%) found this review helpful,1.0,76561198042253256,1
2015-02-28,221380,No ratings yet,1.0,76561198042253256,2
2014-11-28,249630,No ratings yet,1.0,76561198042253256,1
2015-01-18,730,1 of 1 people (100%) found this review helpful,1.0,TheSanicTheHedgehog,1
2014-12-19,204360,0 of 1 people (0%) found this review helpful,1.0,TheSanicTheHedgehog,1
2015-08-12,271590,No ratings yet,1.0,Mr_samurai_man,1
2015-08-12,248820,No ratings yet,1.0,Mr_samurai_man,1
2015-08-12,72850,No ratings yet,1.0,Mr_samurai_man,2
2015-08-12,218620,No ratings yet,1.0,Mr_samurai_man,1
2015-08-12,49520,No ratings yet,1.0,Mr_samurai_man,1
2014-11-27,4000,158 of 165 people (96%) found this review helpful,1.0,Sansomar,1
2014-06-23,230410,2 of 2 people (100%) found this review helpful,1.0,76561198081934209,1
2012-08-26,440,No ratings yet,1.0,76561198059987084,2
2014-04-14,269310,73 of 96 people (76%) found this review helpful,1.0,heyitissantooo,1
2011-09-08,440,2 of 2 people (100%) found this review helpful,1.0,heyitissantooo,1
2012-04-24,57740,3 of 4 people (75%) found this review helpful,0.0,heyitissantooo,2
2013-11-26,40800,2 of 3 people (67%) found this review helpful,1.0,heyitissantooo,1
2011-12-30,45710,No ratings yet,1.0,heyitissantooo,2
2011-12-27,65800,No ratings yet,1.0,heyitissantooo,2
2011-12-26,41600,No ratings yet,1.0,heyitissantooo,0
2014-12-17,322330,2 of 3 people (67%) found this review helpful,1.0,flamelight,1
2015-08-13,349580,6 of 11 people (55%) found this review helpful,1.0,flamelight,1
2014-12-01,270210,1 of 3 people (33%) found this review helpful,1.0,flamelight,2
2014-11-26,219740,No ratings yet,1.0,flamelight,1
2014-11-04,9870,2 of 6 people (33%) found this review helpful,1.0,battlefrog,1
2015-02-19,351570,2 of 7 people (29%) found this review helpful,1.0,battlefrog,1
2015-01-12,212480,No ratings yet,1.0,battlefrog,1
2014-12-23,4000,No ratings yet,1.0,battlefrog,1
2013-04-01,730,No ratings yet,1.0,battlefrog,0
2014-06-18,730,2 of 2 people (100%) found this review helpful,1.0,stksam,1
2015-10-24,319630,1 of 1 people (100%) found this review helpful,1.0,stksam,1
2013-12-14,211820,No ratings yet,1.0,Kyuok,2
2015-05-11,570,6 of 9 people (67%) found this review helpful,1.0,splitdip,1
2013-12-08,242880,1 of 2 people (50%) found this review helpful,1.0,splitdip,1
2012-12-10,4000,1 of 2 people (50%) found this review helpful,1.0,splitdip,2
2013-06-29,440,1 of 3 people (33%) found this review helpful,1.0,splitdip,2
2015-11-30,339800,0 of 1 people (0%) found this review helpful,1.0,splitdip,1
2014-09-19,206420,0 of 2 people (0%) found this review helpful,1.0,splitdip,1
2014-11-03,273350,1 of 7 people (14%) found this review helpful,1.0,splitdip,2
2015-12-25,334230,0 of 1 people (0%) found this review helpful,1.0,p893629682,2
2015-12-22,8870,0 of 1 people (0%) found this review helpful,1.0,p893629682,2
2013-08-17,230410,0 of 1 people (0%) found this review helpful,1.0,p893629682,1
2015-04-07,570,1 of 4 people (25%) found this review helpful,0.0,p893629682,0
2015-11-09,363970,0 of 2 people (0%) found this review helpful,0.0,p893629682,2
2014-06-15,1520,1 of 2 people (50%) found this review helpful,1.0,76561198068204503,0
2014-04-08,265930,0 of 1 people (0%) found this review helpful,1.0,76561198068204503,1
2015-04-08,206210,1 of 1 people (100%) found this review helpful,1.0,pigmysaladpie,1
2015-10-30,370100,No ratings yet,1.0,pigmysaladpie,2
2014-09-25,248570,No ratings yet,1.0,pigmysaladpie,1
2015-12-12,213650,1 of 3 people (33%) found this review helpful,1.0,Notasbadashitler,1
2015-05-20,730,No ratings yet,1.0,-SatansLittleHelper-,2
2015-04-25,730,No ratings yet,1.0,76561198056772858,0
2014-07-12,730,No ratings yet,1.0,ColeGoddamnPhelps,1
2014-05-25,233450,2 of 6 people (33%) found this review helpful,1.0,killjoy149,1
2014-12-05,299640,8 of 19 people (42%) found this review helpful,1.0,killjoy149,1
2014-06-20,299540,0 of 3 people (0%) found this review helpful,1.0,killjoy149,1
2015-09-22,282140,12 of 31 people (39%) found this review helpful,1.0,killjoy149,1
2013-07-07,230310,3 of 12 people (25%) found this review helpful,1.0,killjoy149,2
2014-10-07,321060,12 of 53 people (23%) found this review helpful,1.0,killjoy149,1
2014-03-22,218620,No ratings yet,1.0,killjoy149,2
2014-06-28,218620,No ratings yet,1.0,76561198084878187,2
2014-03-26,7670,1 of 1 people (100%) found this review helpful,1.0,76561198034223204,1
2013-12-30,8870,1 of 1 people (100%) found this review helpful,1.0,76561198034223204,1
2014-01-02,230410,No ratings yet,1.0,76561198090446169,2
2015-10-04,730,No ratings yet,1.0,Lolsausages,1
2013-12-02,4000,2 of 2 people (100%) found this review helpful,1.0,saviscool,1
2012-08-20,730,1 of 1 people (100%) found this review helpful,1.0,saviscool,1
2013-12-10,51100,No ratings yet,1.0,11567jj,1
2014-10-11,241260,1 of 2 people (50%) found this review helpful,1.0,regester,1
2014-04-12,219640,No ratings yet,1.0,regester,1
2015-11-19,211820,No ratings yet,1.0,76561198095923468,1
2015-05-09,730,1 of 1 people (100%) found this review helpful,1.0,sbeghen,1
2015-03-10,227300,2 of 2 people (100%) found this review helpful,1.0,sonyghazi,1
2013-12-07,8600,2 of 5 people (40%) found this review helpful,1.0,sonyghazi,2
2015-07-11,730,No ratings yet,1.0,sonyghazi,1
2014-10-12,35420,12 of 16 people (75%) found this review helpful,0.0,76561198091613577,1
2015-08-22,251170,4 of 6 people (67%) found this review helpful,0.0,76561198091613577,2
2014-05-13,293320,9 of 17 people (53%) found this review helpful,0.0,76561198091613577,1
2014-06-11,306660,2 of 4 people (50%) found this review helpful,1.0,76561198091613577,1
2015-08-20,361330,7 of 19 people (37%) found this review helpful,0.0,76561198091613577,1
2014-07-15,292180,67 of 228 people (29%) found this review helpful,0.0,76561198091613577,2
2015-11-27,263280,No ratings yet,0.0,76561197989758447,1
2015-09-07,224600,No ratings yet,0.0,76561197989758447,1
2015-05-20,236390,No ratings yet,0.0,76561197989758447,2
